valid_time,bnds,latitude,longitude,valid_time_bnds,stl1,stl2,lblt
2002-03-12 11:30:00,0,-20.75,-45.75,2002-03-12 00:00:00,24.270319,23.653376,22.956232
2002-03-12 11:30:00,0,-20.75,-45.5,2002-03-12 00:00:00,24.31573,23.648737,21.057428
2002-03-12 11:30:00,0,-20.75,-45.25,2002-03-12 00:00:00,23.87475,23.177942,22.8063
2002-03-12 11:30:00,0,-20.75,-45.0,2002-03-12 00:00:00,23.465967,22.803858,19.198938
2002-03-12 11:30:00,0,-20.75,-44.75,2002-03-12 00:00:00,23.148249,22.546106,17.476984
2002-03-12 11:30:00,0,-20.75,-44.5,2002-03-12 00:00:00,22.976221,22.354792,17.097712
2002-03-12 11:30:00,0,-20.75,-44.25,2002-03-12 00:00:00,22.918695,22.270563,20.41659
2002-03-12 11:30:00,0,-20.75,-44.0,2002-03-12 00:00:00,22.835993,22.192041,20.424799
2002-03-12 11:30:00,0,-20.75,-43.75,2002-03-12 00:00:00,22.959955,22.286768,20.595392
2002-03-12 11:30:00,0,-20.75,-43.5,2002-03-12 00:00:00,23.58526,22.836725,19.952082
2002-03-12 11:30:00,0,-20.75,-43.25,2002-03-12 00:00:00,24.326807,23.48971,19.437494
2002-03-12 11:30:00,0,-20.75,-43.0,2002-03-12 00:00:00,24.619287,23.781458,20.944757
2002-03-12 11:30:00,0,-21.0,-48.0,2002-03-12 00:00:00,26.720942,25.877405,25.374292
2002-03-12 11:30:00,0,-21.0,-47.75,2002-03-12 00:00:00,25.975397,25.233454,21.484766
2002-03-12 11:30:00,0,-21.0,-47.5,2002-03-12 00:00:00,25.297022,24.647852,20.227045
2002-03-12 11:30:00,0,-21.0,-47.25,2002-03-12 00:00:00,24.67666,24.085505,18.836542
2002-03-12 11:30:00,0,-21.0,-47.0,2002-03-12 00:00:00,24.080957,23.527796,19.336054
2002-03-12 11:30:00,0,-21.0,-46.75,2002-03-12 00:00:00,23.58764,23.07516,19.693567
2002-03-12 11:30:00,0,-21.0,-46.5,2002-03-12 00:00:00,23.67666,23.163294,18.1943
2002-03-12 11:30:00,0,-21.0,-46.25,2002-03-12 00:00:00,24.100977,23.568262,23.150812
2002-03-12 11:30:00,0,-21.0,-46.0,2002-03-12 00:00:00,24.285944,23.727991,22.91134
2002-03-12 11:30:00,0,-21.0,-45.75,2002-03-12 00:00:00,24.202784,23.627161,22.646296
2002-03-12 11:30:00,0,-21.0,-45.5,2002-03-12 00:00:00,23.8836,23.325098,22.97619
2002-03-12 11:30:00,0,-21.0,-45.25,2002-03-12 00:00:00,23.660395,23.099176,22.931177
2002-03-12 11:30:00,0,-21.0,-45.0,2002-03-12 00:00:00,23.552393,22.96734,22.613153
2002-03-12 11:30:00,0,-21.0,-44.75,2002-03-12 00:00:00,23.350336,22.737757,18.650263
2002-03-12 11:30:00,0,-21.0,-44.5,2002-03-12 00:00:00,23.093653,22.480677,18.201868
2002-03-12 11:30:00,0,-21.0,-44.25,2002-03-12 00:00:00,22.906244,22.274958,16.781733
2002-03-12 11:30:00,0,-21.0,-44.0,2002-03-12 00:00:00,22.81695,22.183252,16.855707
2002-03-12 11:30:00,0,-21.0,-43.75,2002-03-12 00:00:00,22.94903,22.297327,17.66604
2002-03-12 11:30:00,0,-21.0,-43.5,2002-03-12 00:00:00,23.52099,22.842737,18.468805
2002-03-12 11:30:00,0,-21.0,-43.25,2002-03-12 00:00:00,24.486078,23.70196,19.931238
2002-03-12 11:30:00,0,-21.0,-43.0,2002-03-12 00:00:00,24.925043,24.095423,23.825403
2002-03-12 11:30:00,0,-21.25,-48.0,2002-03-12 00:00:00,26.873438,25.944727,25.541254
2002-03-12 11:30:00,0,-21.25,-47.75,2002-03-12 00:00:00,26.231836,25.417688,25.08349
2002-03-12 11:30:00,0,-21.25,-47.5,2002-03-12 00:00:00,25.83697,25.101038,21.73437
2002-03-12 11:30:00,0,-21.25,-47.25,2002-03-12 00:00:00,25.293116,24.61831,19.969843
2002-03-12 11:30:00,0,-21.25,-47.0,2002-03-12 00:00:00,24.553034,23.94546,20.278131
2002-03-12 11:30:00,0,-21.25,-46.75,2002-03-12 00:00:00,23.808344,23.256983,19.906733
2002-03-12 11:30:00,0,-21.25,-46.5,2002-03-12 00:00:00,23.584711,23.046106,18.232477
2002-03-12 11:30:00,0,-21.25,-46.25,2002-03-12 00:00:00,24.07934,23.52984,22.34234
2002-03-12 11:30:00,0,-21.25,-46.0,2002-03-12 00:00:00,24.497614,23.912317,21.859247
2002-03-12 11:30:00,0,-21.25,-45.75,2002-03-12 00:00:00,24.234858,23.664026,22.432734
2002-03-12 11:30:00,0,-21.25,-45.5,2002-03-12 00:00:00,23.81338,23.278223,22.95788
2002-03-12 11:30:00,0,-21.25,-45.25,2002-03-12 00:00:00,23.52627,23.011286,22.205774
2002-03-12 11:30:00,0,-21.25,-45.0,2002-03-12 00:00:00,23.526117,22.98321,22.237604
2002-03-12 11:30:00,0,-21.25,-44.75,2002-03-12 00:00:00,23.420801,22.868708,22.587214
2002-03-12 11:30:00,0,-21.25,-44.5,2002-03-12 00:00:00,23.40893,22.820704,22.687708
2002-03-12 11:30:00,0,-21.25,-44.25,2002-03-12 00:00:00,23.05639,22.476221,18.749231
2002-03-12 11:30:00,0,-21.25,-44.0,2002-03-12 00:00:00,22.608301,22.035212,16.572412
2002-03-12 11:30:00,0,-21.25,-43.75,2002-03-12 00:00:00,22.618067,22.013147,17.566584
2002-03-12 11:30:00,0,-21.25,-43.5,2002-03-12 00:00:00,23.648981,22.928919,20.21084
2002-03-12 11:30:00,0,-21.25,-43.25,2002-03-12 00:00:00,25.367579,24.458216,20.824274
2002-03-12 11:30:00,0,-21.25,-43.0,2002-03-12 00:00:00,26.318659,25.331598,25.73498
2002-03-12 11:30:00,0,-21.5,-48.0,2002-03-12 00:00:00,26.748774,25.758844,25.39953
2002-03-12 11:30:00,0,-21.5,-47.75,2002-03-12 00:00:00,26.562983,25.652308,25.158747
2002-03-12 11:30:00,0,-21.5,-47.5,2002-03-12 00:00:00,26.254389,25.396631,21.053888
2002-03-12 11:30:00,0,-21.5,-47.25,2002-03-12 00:00:00,26.03628,25.214075,19.861506
2002-03-12 11:30:00,0,-21.5,-47.0,2002-03-12 00:00:00,25.37417,24.638239,21.513971
2002-03-12 11:30:00,0,-21.5,-46.75,2002-03-12 00:00:00,24.271143,23.647364,23.200006
2002-03-12 11:30:00,0,-21.5,-46.5,2002-03-12 00:00:00,23.821436,23.179346,22.806879
2002-03-12 11:30:00,0,-21.5,-46.25,2002-03-12 00:00:00,24.113184,23.504053,22.619196
2002-03-12 11:30:00,0,-21.5,-46.0,2002-03-12 00:00:00,24.383692,23.777796,22.67727
2002-03-12 11:30:00,0,-21.5,-45.75,2002-03-12 00:00:00,24.278467,23.700983,22.611444
2002-03-12 11:30:00,0,-21.5,-45.5,2002-03-12 00:00:00,23.801508,23.26089,22.62713
2002-03-12 11:30:00,0,-21.5,-45.25,2002-03-12 00:00:00,23.21734,22.696344,21.094263
2002-03-12 11:30:00,0,-21.5,-45.0,2002-03-12 00:00:00,22.867243,22.343897,17.517206
2002-03-12 11:30:00,0,-21.5,-44.75,2002-03-12 00:00:00,22.676905,22.188196,21.721338
2002-03-12 11:30:00,0,-21.5,-44.5,2002-03-12 00:00:00,22.86889,22.35055,22.703943
2002-03-12 11:30:00,0,-21.5,-44.25,2002-03-12 00:00:00,22.714106,22.197412,22.373896
2002-03-12 11:30:00,0,-21.5,-44.0,2002-03-12 00:00:00,22.510645,21.977106,19.316278
2002-03-12 11:30:00,0,-21.5,-43.75,2002-03-12 00:00:00,22.81695,22.189753,18.631403
2002-03-12 11:30:00,0,-21.5,-43.5,2002-03-12 00:00:00,23.874262,23.081446,22.875788
2002-03-12 11:30:00,0,-21.5,-43.25,2002-03-12 00:00:00,25.174616,24.259241,24.073725
2002-03-12 11:30:00,0,-21.5,-43.0,2002-03-12 00:00:00,26.071924,25.059137,24.938166
2002-03-12 11:30:00,0,-21.75,-48.0,2002-03-12 00:00:00,26.596003,25.616022,25.112543
2002-03-12 11:30:00,0,-21.75,-47.75,2002-03-12 00:00:00,26.248438,25.345667,24.939905
2002-03-12 11:30:00,0,-21.75,-47.5,2002-03-12 00:00:00,26.09234,25.21847,23.556482
2002-03-12 11:30:00,0,-21.75,-47.25,2002-03-12 00:00:00,25.89483,25.092005,21.473688
2002-03-12 11:30:00,0,-21.75,-47.0,2002-03-12 00:00:00,25.057856,24.387842,21.43963
2002-03-12 11:30:00,0,-21.75,-46.75,2002-03-12 00:00:00,23.456934,22.951319,22.831263
2002-03-12 11:30:00,0,-21.75,-46.5,2002-03-12 00:00:00,22.387506,21.929499,22.122156
2002-03-12 11:30:00,0,-21.75,-46.25,2002-03-12 00:00:00,22.481195,21.998438,21.757532
2002-03-12 11:30:00,0,-21.75,-46.0,2002-03-12 00:00:00,23.004938,22.506006,22.904718
2002-03-12 11:30:00,0,-21.75,-45.75,2002-03-12 00:00:00,23.32998,22.80459,23.062922
2002-03-12 11:30:00,0,-21.75,-45.5,2002-03-12 00:00:00,23.490778,22.924768,22.884699
2002-03-12 11:30:00,0,-21.75,-45.25,2002-03-12 00:00:00,23.350733,22.761286,21.139246
2002-03-12 11:30:00,0,-21.75,-45.0,2002-03-12 00:00:00,23.33227,22.710413,16.903131
2002-03-12 11:30:00,0,-21.75,-44.75,2002-03-12 00:00:00,22.60644,22.053034,16.93191
2002-03-12 11:30:00,0,-21.75,-44.5,2002-03-12 00:00:00,22.256891,21.778467,17.252161
2002-03-12 11:30:00,0,-21.75,-44.25,2002-03-12 00:00:00,22.144678,21.682337,18.695612
2002-03-12 11:30:00,0,-21.75,-44.0,2002-03-12 00:00:00,22.396479,21.882624,18.77038
2002-03-12 11:30:00,0,-21.75,-43.75,2002-03-12 00:00:00,23.34228,22.676416,20.408014
2002-03-12 11:30:00,0,-21.75,-43.5,2002-03-12 00:00:00,24.553217,23.693567,23.386896
2002-03-12 11:30:00,0,-21.75,-43.25,2002-03-12 00:00:00,24.957758,24.020899,23.685602
2002-03-12 11:30:00,0,-21.75,-43.0,2002-03-12 00:00:00,25.459955,24.49615,20.619654
2002-03-12 11:30:00,0,-22.0,-48.0,2002-03-12 00:00:00,25.759027,24.886927,24.628962
2002-03-12 11:30:00,0,-22.0,-47.75,2002-03-12 00:00:00,25.631159,24.811426,24.625696
2002-03-12 11:30:00,0,-22.0,-47.5,2002-03-12 00:00:00,25.901026,25.057673,24.622248
2002-03-12 11:30:00,0,-22.0,-47.25,2002-03-12 00:00:00,25.96972,25.153376,23.883875
2002-03-12 11:30:00,0,-22.0,-47.0,2002-03-12 00:00:00,25.583307,24.851221,23.804102
2002-03-12 11:30:00,0,-22.0,-46.75,2002-03-12 00:00:00,24.192774,23.617395,23.693415
2002-03-12 11:30:00,0,-22.0,-46.5,2002-03-12 00:00:00,22.643213,22.15426,19.183527
2002-03-12 11:30:00,0,-22.0,-46.25,2002-03-12 00:00:00,22.020319,21.547815,22.073725
2002-03-12 11:30:00,0,-22.0,-46.0,2002-03-12 00:00:00,22.70083,22.160212,23.031458
2002-03-12 11:30:00,0,-22.0,-45.75,2002-03-12 00:00:00,23.231104,22.670374,23.369867
2002-03-12 11:30:00,0,-22.0,-45.5,2002-03-12 00:00:00,23.288874,22.718653,23.211573
2002-03-12 11:30:00,0,-22.0,-45.25,2002-03-12 00:00:00,22.818354,22.27334,21.147333
2002-03-12 11:30:00,0,-22.0,-45.0,2002-03-12 00:00:00,22.4396,21.896387,16.503382
2002-03-12 11:30:00,0,-22.0,-44.75,2002-03-12 00:00:00,20.812738,20.41607,15.955713
2002-03-12 11:30:00,0,-22.0,-44.5,2002-03-12 00:00:00,21.453852,20.938135,16.38064
2002-03-12 11:30:00,0,-22.0,-44.25,2002-03-12 00:00:00,22.11822,21.568995,18.19018
2002-03-12 11:30:00,0,-22.0,-44.0,2002-03-12 00:00:00,23.261774,22.598352,21.132746
2002-03-12 11:30:00,0,-22.0,-43.75,2002-03-12 00:00:00,24.29165,23.470026,23.256098
2002-03-12 11:30:00,0,-22.0,-43.5,2002-03-12 00:00:00,25.30395,24.335596,23.63186
2002-03-12 11:30:00,0,-22.0,-43.25,2002-03-12 00:00:00,25.289698,24.372278,23.651423
2002-03-12 11:30:00,0,-22.0,-43.0,2002-03-12 00:00:00,24.79101,23.945124,22.845972
2002-03-12 11:30:00,0,-22.25,-48.0,2002-03-12 00:00:00,25.545893,24.705866,23.437372
2002-03-12 11:30:00,0,-22.25,-47.75,2002-03-12 00:00:00,25.724024,24.866602,23.717218
2002-03-12 11:30:00,0,-22.25,-47.5,2002-03-12 00:00:00,26.003168,25.107874,24.473352
2002-03-12 11:30:00,0,-22.25,-47.25,2002-03-12 00:00:00,26.09643,25.203089,25.106226
2002-03-12 11:30:00,0,-22.25,-47.0,2002-03-12 00:00:00,25.682428,24.875452,24.951227
2002-03-12 11:30:00,0,-22.25,-46.75,2002-03-12 00:00:00,24.896875,24.200891,24.307001
2002-03-12 11:30:00,0,-22.25,-46.5,2002-03-12 00:00:00,23.518366,22.933985,21.826624
2002-03-12 11:30:00,0,-22.25,-46.25,2002-03-12 00:00:00,22.32339,21.7521,18.979517
2002-03-12 11:30:00,0,-22.25,-46.0,2002-03-12 00:00:00,22.919184,22.186243,23.188654
2002-03-12 11:30:00,0,-22.25,-45.75,2002-03-12 00:00:00,23.081781,22.431787,23.326288
2002-03-12 11:30:00,0,-22.25,-45.5,2002-03-12 00:00:00,22.30459,21.806604,21.045862
2002-03-12 11:30:00,0,-22.25,-45.25,2002-03-12 00:00:00,21.74145,21.253138,17.99682
2002-03-12 11:30:00,0,-22.25,-45.0,2002-03-12 00:00:00,21.694391,21.2438,17.401606
2002-03-12 11:30:00,0,-22.25,-44.75,2002-03-12 00:00:00,20.530817,20.214563,19.83587
2002-03-12 11:30:00,0,-22.25,-44.5,2002-03-12 00:00:00,21.920893,21.37066,17.866663
2002-03-12 11:30:00,0,-22.25,-44.25,2002-03-12 00:00:00,23.978418,23.21084,17.453058
2002-03-12 11:30:00,0,-22.25,-44.0,2002-03-12 00:00:00,25.003077,24.1318,20.728693
2002-03-12 11:30:00,0,-22.25,-43.75,2002-03-12 00:00:00,25.126032,24.217981,22.443293
2002-03-12 11:30:00,0,-22.25,-43.5,2002-03-12 00:00:00,25.56402,24.595606,21.409082
2002-03-12 11:30:00,0,-22.25,-43.25,2002-03-12 00:00:00,24.858454,24.046534,21.206171
2002-03-12 11:30:00,0,-22.25,-43.0,2002-03-12 00:00:00,24.038721,23.347803,20.776423
2002-03-12 11:30:00,0,-22.5,-48.0,2002-03-12 00:00:00,26.436426,25.500544,20.350916
2002-03-12 11:30:00,0,-22.5,-47.75,2002-03-12 00:00:00,26.447016,25.503809,20.495234
2002-03-12 11:30:00,0,-22.5,-47.5,2002-03-12 00:00:00,26.458246,25.481592,25.037348
2002-03-12 11:30:00,0,-22.5,-47.25,2002-03-12 00:00:00,26.515772,25.54156,25.609674
2002-03-12 11:30:00,0,-22.5,-47.0,2002-03-12 00:00:00,25.937647,25.037897,25.051264
2002-03-12 11:30:00,0,-22.5,-46.75,2002-03-12 00:00:00,25.106989,24.31875,24.37359
2002-03-12 11:30:00,0,-22.5,-46.5,2002-03-12 00:00:00,23.618555,22.972132,22.783869
2002-03-12 11:30:00,0,-22.5,-46.25,2002-03-12 00:00:00,21.976374,21.395319,17.213861
2002-03-12 11:30:00,0,-22.5,-46.0,2002-03-12 00:00:00,22.070795,21.389612,21.059626
2002-03-12 11:30:00,0,-22.5,-45.75,2002-03-12 00:00:00,21.994867,21.389215,20.412104
2002-03-12 11:30:00,0,-22.5,-45.5,2002-03-12 00:00:00,21.218988,20.765192,18.135767
2002-03-12 11:30:00,0,-22.5,-45.25,2002-03-12 00:00:00,22.49087,21.92373,19.44018
2002-03-12 11:30:00,0,-22.5,-45.0,2002-03-12 00:00:00,22.964594,22.371058,18.025568
2002-03-12 11:30:00,0,-22.5,-44.75,2002-03-12 00:00:00,22.365137,21.888575,22.206171
2002-03-12 11:30:00,0,-22.5,-44.5,2002-03-12 00:00:00,23.668024,22.95376,19.893274
2002-03-12 11:30:00,0,-22.5,-44.25,2002-03-12 00:00:00,25.371973,24.494776,19.164057
2002-03-12 11:30:00,0,-22.5,-44.0,2002-03-12 00:00:00,26.176996,25.238733,21.991877
2002-03-12 11:30:00,0,-22.5,-43.75,2002-03-12 00:00:00,26.342096,25.363428,23.718256
2002-03-12 11:30:00,0,-22.5,-43.5,2002-03-12 00:00:00,26.68194,25.761774,22.401758
2002-03-12 11:30:00,0,-22.5,-43.25,2002-03-12 00:00:00,26.191645,25.37887,24.018183
2002-03-12 11:30:00,0,-22.5,-43.0,2002-03-12 00:00:00,25.797419,25.02691,23.921137
2002-03-12 11:30:00,0,-22.75,-48.0,2002-03-12 00:00:00,27.471186,26.385798,18.202082
2002-03-12 11:30:00,0,-22.75,-47.75,2002-03-12 00:00:00,27.038141,26.001917,20.46142
2002-03-12 11:30:00,0,-22.75,-47.5,2002-03-12 00:00:00,26.873346,25.830286,25.88128
2002-03-12 11:30:00,0,-22.75,-47.25,2002-03-12 00:00:00,26.607233,25.59347,25.47201
2002-03-12 11:30:00,0,-22.75,-47.0,2002-03-12 00:00:00,26.081934,25.128077,25.046106
2002-03-12 11:30:00,0,-22.75,-46.75,2002-03-12 00:00:00,24.930567,24.092096,24.205866
2002-03-12 11:30:00,0,-22.75,-46.5,2002-03-12 00:00:00,23.682764,22.965143,23.17425
2002-03-12 11:30:00,0,-22.75,-46.25,2002-03-12 00:00:00,22.040827,21.43258,19.459284
2002-03-12 11:30:00,0,-22.75,-46.0,2002-03-12 00:00:00,21.53042,20.912409,20.83935
2002-03-12 11:30:00,0,-22.75,-45.75,2002-03-12 00:00:00,21.69781,21.095118,17.608027
2002-03-12 11:30:00,0,-22.75,-45.5,2002-03-12 00:00:00,22.860834,22.192194,22.82699
2002-03-12 11:30:00,0,-22.75,-45.25,2002-03-12 00:00:00,23.981836,23.255823,22.71261
2002-03-12 11:30:00,0,-22.75,-45.0,2002-03-12 00:00:00,23.957026,23.271784,17.96786
2002-03-12 11:30:00,0,-22.75,-44.75,2002-03-12 00:00:00,23.572504,22.969873,22.779474
2002-03-12 11:30:00,0,-22.75,-44.5,2002-03-12 00:00:00,24.730127,23.936579,22.09292
2002-03-12 11:30:00,0,-22.75,-44.25,2002-03-12 00:00:00,25.845362,24.993555,21.802301
2002-03-12 11:30:00,0,-22.75,-44.0,2002-03-12 00:00:00,26.684137,25.726282,25.679895
2002-03-12 11:30:00,0,-22.75,-43.75,2002-03-12 00:00:00,28.102594,27.106348,26.30047
2002-03-12 11:30:00,0,-22.75,-43.5,2002-03-12 00:00:00,28.73974,27.748743,25.629328
2002-03-12 11:30:00,0,-22.75,-43.25,2002-03-12 00:00:00,29.535212,28.335901,25.329126
2002-03-12 11:30:00,0,-22.75,-43.0,2002-03-12 00:00:00,29.213037,28.085108,24.913355
2002-03-12 11:30:00,0,-23.0,-48.0,2002-03-12 00:00:00,27.432856,26.32583,17.846643
2002-03-12 11:30:00,0,-23.0,-47.75,2002-03-12 00:00:00,27.00332,25.923151,24.580866
2002-03-12 11:30:00,0,-23.0,-47.5,2002-03-12 00:00:00,26.78863,25.725245,25.773096
2002-03-12 11:30:00,0,-23.0,-47.25,2002-03-12 00:00:00,26.402887,25.381647,25.43957
2002-03-12 11:30:00,0,-23.0,-47.0,2002-03-12 00:00:00,25.76626,24.80337,24.927485
2002-03-12 11:30:00,0,-23.0,-46.75,2002-03-12 00:00:00,24.964014,24.03985,24.41604
2002-03-12 11:30:00,0,-23.0,-46.5,2002-03-12 00:00:00,24.102777,23.261927,24.007624
2002-03-12 11:30:00,0,-23.0,-46.25,2002-03-12 00:00:00,23.078913,22.321741,23.322504
2002-03-12 11:30:00,0,-23.0,-46.0,2002-03-12 00:00:00,23.365625,22.54214,20.788263
2002-03-12 11:30:00,0,-23.0,-45.75,2002-03-12 00:00:00,24.155512,23.248835,22.652369
2002-03-12 11:30:00,0,-23.0,-45.5,2002-03-12 00:00:00,23.975977,23.128473,22.401484
2002-03-12 11:30:00,0,-23.0,-45.25,2002-03-12 00:00:00,24.446589,23.643702,21.511469
2002-03-12 11:30:00,0,-23.0,-45.0,2002-03-12 00:00:00,23.766352,23.09234,19.780512
2002-03-12 11:30:00,0,-23.0,-44.75,2002-03-12 00:00:00,24.506891,23.757715,23.37005
2002-03-12 11:30:00,0,-23.0,-44.5,2002-03-12 00:00:00,26.047998,25.137995,24.605158
2002-03-12 11:30:00,0,-23.0,-44.25,2002-03-12 00:00:00,26.029352,25.45318,25.37649
2002-03-12 11:30:00,0,-23.0,-44.0,2002-03-12 00:00:00,27.339838,26.673304,27.402643
2002-03-12 11:30:00,0,-23.0,-43.75,2002-03-12 00:00:00,27.999079,27.305628,27.78863
2002-03-12 11:30:00,0,-23.0,-43.5,2002-03-12 00:00:00,28.543268,27.816858,27.340326
2002-03-12 11:30:00,0,-23.0,-43.25,2002-03-12 00:00:00,29.83935,28.734827,23.228907
2002-03-12 11:30:00,0,-23.0,-43.0,2002-03-12 00:00:00,29.048395,28.121058,22.72021
2002-03-12 11:30:00,1,-19.0,-48.0,2002-03-12 23:00:00,25.212946,24.450098,23.219965
2002-03-12 11:30:00,1,-19.0,-47.75,2002-03-12 23:00:00,24.880426,24.125147,23.01925
2002-03-12 11:30:00,1,-19.0,-47.5,2002-03-12 23:00:00,24.70669,23.95254,22.971857
2002-03-12 11:30:00,1,-19.0,-47.25,2002-03-12 23:00:00,24.77447,23.996302,23.124964
2002-03-12 11:30:00,1,-19.0,-47.0,2002-03-12 23:00:00,24.523249,23.738184,22.734247
2002-03-12 11:30:00,1,-19.0,-46.75,2002-03-12 23:00:00,24.308405,23.552301,20.428492
2002-03-12 11:30:00,1,-19.0,-46.5,2002-03-12 23:00:00,24.39361,23.659082,19.037958
2002-03-12 11:30:00,1,-19.0,-46.25,2002-03-12 23:00:00,24.247614,23.52926,18.261896
2002-03-12 11:30:00,1,-19.0,-46.0,2002-03-12 23:00:00,24.22906,23.487268,18.22973
2002-03-12 11:30:00,1,-19.0,-45.75,2002-03-12 23:00:00,24.912256,24.077051,19.59472
2002-03-12 11:30:00,1,-19.0,-45.5,2002-03-12 23:00:00,26.0292,25.053919,21.48977
2002-03-12 11:30:00,1,-19.0,-45.25,2002-03-12 23:00:00,26.800348,25.75738,21.424433
2002-03-12 11:30:00,1,-19.0,-45.0,2002-03-12 23:00:00,26.50503,25.476862,20.220545
2002-03-12 11:30:00,1,-19.0,-44.75,2002-03-12 23:00:00,25.929438,25.057032,19.500696
2002-03-12 11:30:00,1,-19.0,-44.5,2002-03-12 23:00:00,25.190424,24.39303,20.39422
2002-03-12 11:30:00,1,-19.0,-44.25,2002-03-12 23:00:00,25.204157,24.452051,20.947992
2002-03-12 11:30:00,1,-19.0,-44.0,2002-03-12 23:00:00,25.208307,24.484278,19.93548
2002-03-12 11:30:00,1,-19.0,-43.75,2002-03-12 23:00:00,24.125391,23.48379,18.938288
2002-03-12 11:30:00,1,-19.0,-43.5,2002-03-12 23:00:00,22.747858,22.168604,18.43136
2002-03-12 11:30:00,1,-19.0,-43.25,2002-03-12 23:00:00,22.707178,22.06753,18.450068
2002-03-12 11:30:00,1,-19.0,-43.0,2002-03-12 23:00:00,23.232325,22.560938,19.94488
2002-03-12 11:30:00,1,-19.25,-48.0,2002-03-12 23:00:00,25.063288,24.347864,20.102839
2002-03-12 11:30:00,1,-19.25,-47.75,2002-03-12 23:00:00,24.794336,24.105768,22.471338
2002-03-12 11:30:00,1,-19.25,-47.5,2002-03-12 23:00:00,24.58291,23.930567,20.025568
2002-03-12 11:30:00,1,-19.25,-47.25,2002-03-12 23:00:00,24.935938,24.241907,20.27215
2002-03-12 11:30:00,1,-19.25,-47.0,2002-03-12 23:00:00,24.767725,24.033106,20.345453
2002-03-12 11:30:00,1,-19.25,-46.75,2002-03-12 23:00:00,24.55865,23.81582,18.636621
2002-03-12 11:30:00,1,-19.25,-46.5,2002-03-12 23:00:00,24.225977,23.551966,19.058771
2002-03-12 11:30:00,1,-19.25,-46.25,2002-03-12 23:00:00,23.588617,22.97857,19.261225
2002-03-12 11:30:00,1,-19.25,-46.0,2002-03-12 23:00:00,23.558008,22.910059,18.862574
2002-03-12 11:30:00,1,-19.25,-45.75,2002-03-12 23:00:00,24.55459,23.759241,18.893671
2002-03-12 11:30:00,1,-19.25,-45.5,2002-03-12 23:00:00,25.782526,24.824915,19.463251
2002-03-12 11:30:00,1,-19.25,-45.25,2002-03-12 23:00:00,26.28686,25.262415,19.6784
2002-03-12 11:30:00,1,-19.25,-45.0,2002-03-12 23:00:00,25.910547,24.93072,20.888575
2002-03-12 11:30:00,1,-19.25,-44.75,2002-03-12 23:00:00,25.527643,24.640589,20.574823
2002-03-12 11:30:00,1,-19.25,-44.5,2002-03-12 23:00:00,25.068506,24.212122,20.323511
2002-03-12 11:30:00,1,-19.25,-44.25,2002-03-12 23:00:00,25.035395,24.238916,20.85525
2002-03-12 11:30:00,1,-19.25,-44.0,2002-03-12 23:00:00,25.21612,24.438532,22.288843
2002-03-12 11:30:00,1,-19.25,-43.75,2002-03-12 23:00:00,24.135553,23.456842,22.614283
2002-03-12 11:30:00,1,-19.25,-43.5,2002-03-12 23:00:00,23.005274,22.433405,20.949152
2002-03-12 11:30:00,1,-19.25,-43.25,2002-03-12 23:00:00,23.66015,23.013819,19.219385
2002-03-12 11:30:00,1,-19.25,-43.0,2002-03-12 23:00:00,23.58233,22.83462,20.13177
2002-03-12 11:30:00,1,-19.5,-48.0,2002-03-12 23:00:00,25.169977,24.527887,21.333368
2002-03-12 11:30:00,1,-19.5,-47.75,2002-03-12 23:00:00,24.732416,24.122705,18.632318
2002-03-12 11:30:00,1,-19.5,-47.5,2002-03-12 23:00:00,24.288141,23.66607,19.363672
2002-03-12 11:30:00,1,-19.5,-47.25,2002-03-12 23:00:00,24.22143,23.575891,17.875544
2002-03-12 11:30:00,1,-19.5,-47.0,2002-03-12 23:00:00,24.347223,23.689356,19.343988
2002-03-12 11:30:00,1,-19.5,-46.75,2002-03-12 23:00:00,24.18252,23.537897,18.37292
2002-03-12 11:30:00,1,-19.5,-46.5,2002-03-12 23:00:00,23.768793,23.162165,17.890253
2002-03-12 11:30:00,1,-19.5,-46.25,2002-03-12 23:00:00,23.431208,22.822168,18.65304
2002-03-12 11:30:00,1,-19.5,-46.0,2002-03-12 23:00:00,23.79809,23.105768,19.51864
2002-03-12 11:30:00,1,-19.5,-45.75,2002-03-12 23:00:00,24.943995,24.11587,20.470057
2002-03-12 11:30:00,1,-19.5,-45.5,2002-03-12 23:00:00,25.847712,24.927149,20.928278
2002-03-12 11:30:00,1,-19.5,-45.25,2002-03-12 23:00:00,26.034235,25.052637,20.733393
2002-03-12 11:30:00,1,-19.5,-45.0,2002-03-12 23:00:00,25.853266,24.87295,20.747889
2002-03-12 11:30:00,1,-19.5,-44.75,2002-03-12 23:00:00,25.528223,24.64361,19.326593
2002-03-12 11:30:00,1,-19.5,-44.5,2002-03-12 23:00:00,24.984186,24.121485,19.920862
2002-03-12 11:30:00,1,-19.5,-44.25,2002-03-12 23:00:00,24.812647,23.980524,21.09347
2002-03-12 11:30:00,1,-19.5,-44.0,2002-03-12 23:00:00,24.632807,23.857386,22.362116
2002-03-12 11:30:00,1,-19.5,-43.75,2002-03-12 23:00:00,23.766016,23.073206,21.103388
2002-03-12 11:30:00,1,-19.5,-43.5,2002-03-12 23:00:00,23.148432,22.50265,20.01095
2002-03-12 11:30:00,1,-19.5,-43.25,2002-03-12 23:00:00,23.640284,22.959436,22.788263
